accuracy,loss,val_accuracy,val_loss
0.57209712266922,1.150444507598877,0.39102208614349365,1.8404173851013184
0.571865439414978,1.1439975500106812,0.3808198869228363,1.8045735359191895
0.5739505290985107,1.1386651992797852,0.3834168016910553,1.8409796953201294
0.5818274617195129,1.1328012943267822,0.3819328546524048,1.8516415357589722
0.575850248336792,1.1266024112701416,0.38527175784111023,1.8454405069351196
0.5773329734802246,1.1288259029388428,0.39120757579803467,1.9243947267532349
0.5759429335594177,1.1300987005233765,0.4010387659072876,1.803001046180725
0.580437421798706,1.124025583267212,0.38119086623191833,1.9051806926727295
0.5847002267837524,1.1094976663589478,0.3860137164592743,1.880463719367981
0.5809934139251709,1.1142396926879883,0.38156187534332275,1.959067463874817
0.5861365795135498,1.1120798587799072,0.37748098373413086,1.8978317975997925
0.583356499671936,1.1118465662002563,0.3832313120365143,1.8302723169326782
0.585580587387085,1.1055759191513062,0.38007789850234985,1.9023187160491943
0.5922991633415222,1.096010684967041,0.37618252635002136,1.9414068460464478
0.5914188027381897,1.1010684967041016,0.3782229721546173,1.983398675918579
0.5904920697212219,1.0963202714920044,0.3945464789867401,1.940260887145996
0.592252790927887,1.097788691520691,0.38174736499786377,1.8476642370224
0.5934111475944519,1.090227484703064,0.38805416226387024,1.9579178094863892
0.5917894244194031,1.0907641649246216,0.38026338815689087,1.8728795051574707
0.6016587615013123,1.08306086063385,0.38174736499786377,1.9483059644699097
0.5970252752304077,1.0799283981323242,0.3850862681865692,1.9296760559082031
0.5992957353591919,1.0704320669174194,0.3900946080684662,1.8846100568771362
0.5993420481681824,1.0664575099945068,0.3891671299934387,1.9825923442840576
0.6033268570899963,1.0669803619384766,0.3887961506843567,1.9785802364349365
0.5963302850723267,1.0718905925750732,0.3941754698753357,1.926593542098999
0.6016587615013123,1.0674906969070435,0.3823038339614868,1.9295934438705444
0.6053192615509033,1.0639735460281372,0.38805416226387024,1.967650055885315
0.5998517274856567,1.0604928731918335,0.37618252635002136,1.9494915008544922
0.6042999029159546,1.0596258640289307,0.3728436231613159,1.9768943786621094
0.6044852137565613,1.056740403175354,0.3874976933002472,1.9316939115524292
0.6054582595825195,1.0565598011016846,0.3958449363708496,1.9015659093856812
0.6061996221542358,1.0536415576934814,0.3891671299934387,1.9305510520935059
