accuracy,loss,val_accuracy,val_loss
0.529879629611969,1.099231481552124,0.3241616487503052,1.7646710872650146
0.6138578653335571,0.9068291783332825,0.6023215651512146,1.0380350351333618
0.6635497212409973,0.8080142140388489,0.4547148048877716,1.8906737565994263
0.6945757865905762,0.7335586547851562,0.6229578852653503,0.9109547138214111
0.72474205493927,0.6665452718734741,0.5531671047210693,1.2621725797653198
0.7457365989685059,0.6129070520401001,0.6023215651512146,1.209055781364441
0.7733591198921204,0.5643786191940308,0.6477500796318054,0.9125254154205322
0.7869375348091125,0.5205658078193665,0.6089137196540833,1.280618667602539
0.8064631819725037,0.4765945374965668,0.6431642174720764,1.162144660949707
0.8201490640640259,0.4512205123901367,0.6762682795524597,0.944197952747345
0.834372341632843,0.41694507002830505,0.5224992632865906,1.9927031993865967
0.8465534448623657,0.38312962651252747,0.6474634408950806,1.0763583183288574
0.8524649143218994,0.3691341280937195,0.639724850654602,1.1162312030792236
0.8613499402999878,0.34594669938087463,0.6076239347457886,1.2717573642730713
0.8692677021026611,0.3243248760700226,0.6698194146156311,1.1654133796691895
0.8788692951202393,0.30818989872932434,0.6868730187416077,1.0117311477661133
0.8805531859397888,0.29683756828308105,0.6040412783622742,1.4124622344970703
0.8887933492660522,0.2795816957950592,0.6437374353408813,1.1868621110916138
0.895063042640686,0.26774054765701294,0.6820005774497986,1.0402069091796875
0.8974276185035706,0.2579975426197052,0.679564356803894,1.1283166408538818
0.9221481680870056,0.20387820899486542,0.7285755276679993,0.8503252267837524
0.9289911389350891,0.18496190011501312,0.7280023097991943,0.8541510701179504
0.9356907606124878,0.17199936509132385,0.7304385304450989,0.8546143174171448
0.9350816607475281,0.1695891171693802,0.7310117483139038,0.8619937300682068
0.9393450617790222,0.1642092913389206,0.7333046793937683,0.8626549243927002
0.9407423138618469,0.15796619653701782,0.7267125248908997,0.8889318108558655
0.939488410949707,0.158314511179924,0.7251361608505249,0.8965411186218262
0.9415305256843567,0.15518000721931458,0.7262825965881348,0.8969578742980957
0.9415663480758667,0.15204960107803345,0.7251361608505249,0.9035937190055847
0.9435726404190063,0.15202702581882477,0.7224133014678955,0.9181329607963562
0.9461163878440857,0.14434142410755157,0.7209802269935608,0.9302438497543335
0.9452923536300659,0.14659658074378967,0.7191172242164612,0.9425255060195923
0.9458655714988708,0.14621061086654663,0.7176841497421265,0.9441789984703064
0.9475852847099304,0.13965287804603577,0.719403862953186,0.9472244381904602
0.9443250298500061,0.14328446984291077,0.7198337912559509,0.951674222946167
0.9485884308815002,0.13697952032089233,0.7182573676109314,0.9653578996658325
0.9474061131477356,0.13994161784648895,0.7179707884788513,0.973446249961853
0.9489108920097351,0.13577382266521454,0.7186872959136963,0.978776216506958
0.950093150138855,0.13302111625671387,0.7175408601760864,0.9739367961883545
0.94948410987854,0.13450856506824493,0.7169675827026367,0.9899749755859375
0.9492691159248352,0.13560277223587036,0.7184007167816162,0.978980302810669
0.950272262096405,0.13168005645275116,0.715534508228302,0.9982473254203796
0.9493407607078552,0.13088953495025635,0.714818000793457,0.996390163898468
0.950272262096405,0.13078375160694122,0.7145313620567322,1.0028992891311646
0.9514187574386597,0.1300327628850937,0.7165377140045166,0.9984616637229919
0.9535683393478394,0.12691234052181244,0.7115219235420227,1.0190423727035522
0.9527801871299744,0.12841320037841797,0.715391218662262,1.0100046396255493
0.9512754082679749,0.12919755280017853,0.7143880724906921,1.0270745754241943
0.9535325169563293,0.1231154054403305,0.7136715650558472,1.022363543510437
0.9512395858764648,0.1277056187391281,0.7132416367530823,1.0284578800201416
0.9524577260017395,0.12664556503295898,0.715391218662262,1.0309892892837524
0.9542490839958191,0.12321744114160538,0.7149612903594971,1.0308911800384521
0.9546073079109192,0.1225995123386383,0.7138148546218872,1.0334491729736328
0.9531025886535645,0.12338422983884811,0.7129549980163574,1.0385891199111938
0.9534608721733093,0.12125013768672943,0.7158211469650269,1.0303555727005005
0.9522069096565247,0.12184340506792068,0.7133849263191223,1.0398328304290771
0.9549655914306641,0.11894296854734421,0.7130982875823975,1.050880789756775
0.9562553763389587,0.116989366710186,0.7122384905815125,1.0561739206314087
0.9545356631278992,0.12037381529808044,0.7119518518447876,1.055641770362854
0.955538809299469,0.11818984895944595,0.7116652131080627,1.0690193176269531
0.9565778374671936,0.11679787933826447,0.7103754878044128,1.075076699256897
0.9560762643814087,0.11722850799560547,0.7120951414108276,1.0629260540008545
0.9561837315559387,0.11801600456237793,0.710088849067688,1.0760459899902344
0.9566494822502136,0.11490948498249054,0.7103754878044128,1.0879331827163696
0.9570077657699585,0.1153811514377594,0.7108054161071777,1.0797876119613647
0.9586199522018433,0.11200723797082901,0.7110919952392578,1.0925979614257812
0.9565778374671936,0.11402644217014313,0.7135282158851624,1.0801130533218384
0.9563270211219788,0.11288765072822571,0.7122384905815125,1.0955190658569336
0.9585483074188232,0.11104390025138855,0.7116652131080627,1.0955371856689453
0.9589424133300781,0.11007236689329147,0.7110919952392578,1.1010656356811523
0.9586915969848633,0.10995902121067047,0.7123817801475525,1.092110514640808
0.9591573476791382,0.10998111963272095,0.7112352848052979,1.1046850681304932
0.9603396654129028,0.10626109689474106,0.7105187773704529,1.1150808334350586
0.9587632417678833,0.10953368246555328,0.7098022103309631,1.1055330038070679
0.9565061330795288,0.11244049668312073,0.7103754878044128,1.1139124631881714
0.9591215252876282,0.11030761152505875,0.7106620669364929,1.1188868284225464
0.9590857028961182,0.10850506275892258,0.7133849263191223,1.1065014600753784
0.960232138633728,0.1075330302119255,0.7077959179878235,1.1242518424987793
0.9599097371101379,0.1063632145524025,0.7122384905815125,1.1089024543762207
0.9586557745933533,0.10777339339256287,0.7109487056732178,1.1279734373092651
0.9623817801475525,0.10428456217050552,0.7089424133300781,1.1196489334106445
0.960303783416748,0.10657162219285965,0.709372341632843,1.1377683877944946
0.9614144563674927,0.10478515923023224,0.7086557745933533,1.1336829662322998
0.9607337117195129,0.10379031300544739,0.7132416367530823,1.128171443939209
0.9619160294532776,0.10066022723913193,0.7106620669364929,1.1325712203979492
0.9605187773704529,0.10587231814861298,0.7103754878044128,1.1347264051437378
0.9625608921051025,0.10215143859386444,0.7112352848052979,1.1311407089233398
0.9625967144966125,0.10166799277067184,0.7095156311988831,1.1470025777816772
0.9604829549789429,0.10257407277822495,0.7112352848052979,1.140221118927002
0.9639581441879272,0.09705276787281036,0.7072227001190186,1.1488946676254272
0.9622384905815125,0.10096980631351471,0.7063628435134888,1.1640373468399048
0.9622743129730225,0.09935930371284485,0.7056463360786438,1.169494867324829
0.9627758860588074,0.09963692724704742,0.7044998407363892,1.167129635810852
0.9611636400222778,0.10149563103914261,0.7083691358566284,1.1666520833969116
0.9622743129730225,0.10062117129564285,0.7050730586051941,1.1878468990325928
0.9620234966278076,0.10038959234952927,0.7065061330795288,1.1854565143585205
0.965391218662262,0.09605292975902557,0.7073659896850586,1.1712895631790161
0.965462863445282,0.09574345499277115,0.7080825567245483,1.1699191331863403
0.9659286141395569,0.09376461058855057,0.7083691358566284,1.1767014265060425
0.9651404619216919,0.09319373220205307,0.7112352848052979,1.1616781949996948
